path	category	read_status	role	domain	key_symbols	contracts	dependencies	tests	docs_references	findings	size_bytes	line_count	last_commit_sha	last_commit_time	last_commit_subject
tests/features/__init__.py	TEST	FULL_TEXT_READ	Tests for the Feature bounded context.	test	[]	[]	[]	[]	"[""docs/archive/superpowers/plans/2026-07-16-wp4a-entry-path-targets.md""]"	[]	45	2	a45e51efc4dd6e18a605b4775ece68fb3e703c88	2026-07-16T22:51:05+08:00	chore: fix repository test collection and Ruff baseline
tests/features/test_contracts.py	TEST	FULL_TEXT_READ		test	"[""_relative_strength_definition"", ""test_feature_registry_is_idempotent_but_rejects_identity_conflict"", ""test_feature_definition_rejects_blank_source_information_family"", ""test_feature_definition_requires_explicit_lineage_source"", ""test_feature_definition_records_minimum_r4_metadata"", ""test_feature_observation_requires_canonical_availability_status"", ""test_missing_feature_is_not_a_neutral_numeric_value"", ""test_feature_materialization_has_distinct_identity_from_definition""]"	[]	"[""pytest"", ""__future__"", ""datetime"", ""market_regime_alpha.core.identity"", ""market_regime_alpha.core.status"", ""market_regime_alpha.core.time"", ""market_regime_alpha.features.contracts""]"	[]	[]	[]	5928	157	4d1e0a756e97523e12124e568db4a17f413e5877	2026-07-15T13:41:01+08:00	test: cover complete R4 feature lineage metadata
tests/legacy/test_cosco_timing_characterization.py	TEST	FULL_TEXT_READ		test	"[""test_cosco_timing_stale_data_gate_blocks_final_action_after_integrated_evaluation"", ""test_cosco_timing_same_stale_fixture_is_not_blocked_when_freshness_gate_is_disabled""]"	[]	"[""__future__"", ""datetime"", ""market_regime_alpha.dividend_t.cosco_timing""]"	[]	"[""docs/architecture/R1-Legacy-Characterization.md""]"	[]	1943	52	af1ea5155be7b6ba134a57435d750442c3ffc913	2026-07-15T15:28:00+08:00	test: characterize Legacy Cosco stale-data gate
tests/legacy/test_dataset_contract_adapter.py	TEST	FULL_TEXT_READ		test	"[""_manifest"", ""_provider"", ""test_legacy_rehearsal_maps_to_canonical_rehearsal_without_new_identity_system"", ""test_legacy_fixture_does_not_gain_exploratory_or_formal_authority"", ""test_legacy_formal_final_candidate_requires_canonical_eligibility_review""]"	[]	"[""pytest"", ""__future__"", ""market_regime_alpha.core.identity"", ""market_regime_alpha.data.contracts"", ""market_regime_alpha.dividend_t.macd"", ""market_regime_alpha.dividend_t.macd_oos"", ""market_regime_alpha.legacy.dataset_contract_adapter""]"	[]	"[""docs/Dividend-T-Platform.md"", ""docs/Formal-MACD-Dataset-Builder-Plan.md"", ""docs/specs/DailyResearchSnapshot.md"", ""docs/specs/CapitalContextSnapshot.md"", ""docs/audit/Conflict-Register.md"", ""docs/architecture/R1-Legacy-Characterization.md"", ""docs/research/Daily-Quant-Selection-and-Manual-Trading-Research-Program.md"", ""docs/research/R5-Provider-Rehearsal-Trading-Eligibility-Policy-v2.md"", ""docs/research/R5-Current-Status.md"", ""docs/constitution/07-Validation-Constitution.md"", ""docs/status/Capability-Matrix.md"", ""docs/archive/superpowers/plans/2026-07-16-wp4a-entry-path-targets.md"", ""docs/archive/superpowers/plans/2026-07-16-tencent-composite-exploratory-r5.md"", ""docs/archive/superpowers/plans/2026-07-16-xuntou-p0-native-adapter.md"", ""docs/archive/superpowers/plans/2026-07-16-wp3-candidate-directional-accuracy.md"", ""docs/archive/superpowers/plans/2026-07-16-wp3-provider-routing-and-candidate-runs.md""]"	[]	3757	104	9381bce9179ff457b24b1c3d55cf8399f2bd386f	2026-07-15T12:56:55+08:00	test: prevent Legacy dataset eligibility inflation
tests/legacy/test_dividend_t_strategy_characterization.py	TEST	FULL_TEXT_READ		test	"[""_fundamental"", ""test_legacy_hard_clear_golden_decision"", ""test_legacy_buy_t_golden_decision"", ""test_legacy_sell_t_golden_decision""]"	[]	"[""pytest"", ""__future__"", ""market_regime_alpha.dividend_t.models"", ""market_regime_alpha.dividend_t.signal_intent"", ""market_regime_alpha.dividend_t.strategy""]"	[]	"[""docs/architecture/R1-Legacy-Characterization.md"", ""docs/constitution/05-Factor-Constitution.md"", ""docs/constitution/02-Architecture-Blueprint.md""]"	[]	5219	141	28032d71de76b6e4e5a6cbc8bc077927edfcfa83	2026-07-15T12:55:22+08:00	test: correct Legacy score rounding expectation
tests/legacy/test_eligibility_sidecar_adapter.py	TEST	FULL_TEXT_READ		test	"[""_mapping"", ""test_legacy_eligibility_adapter_records_timestamp_availability_assumption"", ""test_legacy_eligibility_adapter_rejects_string_boolean"", ""test_legacy_eligibility_adapter_rejects_missing_required_raw_field"", ""test_legacy_eligibility_adapter_rejects_none_limit_regime_instead_of_stringifying_it"", ""test_legacy_eligibility_adapter_rejects_duplicate_time_symbol""]"	[]	"[""pytest"", ""__future__"", ""datetime"", ""zoneinfo"", ""market_regime_alpha.legacy.eligibility_sidecar_adapter""]"	[]	"[""docs/specs/ThemeDirectionSnapshot.md"", ""docs/research/R5-Versioned-Trading-Eligibility-Policy.md"", ""docs/research/Daily-Quant-Selection-and-Manual-Trading-Research-Program.md"", ""docs/constitution/04-Data-Constitution.md"", ""docs/archive/superpowers/specs/2026-07-13-macd-signal-intent-design.md"", ""docs/archive/superpowers/plans/2026-07-13-macd-signal-intent-implementation.md""]"	[]	2677	77	22d09e3aa3af59948a91da46d95d6efcabed5afc	2026-07-15T18:01:03+08:00	test: cover Legacy raw eligibility sidecar adapter
tests/legacy/test_macd_experiment_adapter.py	TEST	FULL_TEXT_READ		test	"[""FakeLegacyMACDIdentity"", ""test_legacy_macd_adapter_preserves_identity_anchors_without_inventing_scope"", ""test_legacy_macd_adapter_rejects_missing_required_shape"", ""test_real_legacy_macd_identity_maps_to_v2_without_inventing_target_or_universe""]"	[]	"[""pytest"", ""__future__"", ""dataclasses"", ""market_regime_alpha.dividend_t.backtest"", ""market_regime_alpha.dividend_t.macd"", ""market_regime_alpha.dividend_t.macd_experiments"", ""market_regime_alpha.dividend_t.signal_intent"", ""market_regime_alpha.legacy.macd_experiment_adapter""]"	[]	"[""docs/architecture/R1-Legacy-Characterization.md""]"	[]	2756	67	91a833f9c373ae7e79058db187ef2d3d3fd919b5	2026-07-15T09:54:01+08:00	test: verify adapter against real Legacy MACD identity
tests/legacy/test_trading_calendar_adapter.py	TEST	FULL_TEXT_READ		test	"[""test_legacy_calendar_sidecar_adapts_to_canonical_calendar"", ""test_legacy_calendar_sidecar_rejects_date_session_set_mismatch"", ""test_legacy_calendar_sidecar_rejects_duplicate_dates""]"	[]	"[""pytest"", ""__future__"", ""datetime"", ""market_regime_alpha.core.identity"", ""market_regime_alpha.legacy.trading_calendar_adapter""]"	[]	[]	[]	2131	57	b005c1d61f6f8c147436c317d1eb76875161d73a	2026-07-15T16:28:17+08:00	test: cover Legacy trading calendar sidecar adapter
tests/legacy/test_trend_snapshot_characterization.py	TEST	FULL_TEXT_READ		test	"[""_FixtureProvider"", ""_FixtureStrategy"", ""test_legacy_snapshot_row_exposes_strategy_signal_and_timing_action_independently"", ""test_legacy_snapshot_timing_error_does_not_replace_strategy_signal""]"	[]	"[""pandas"", ""__future__"", ""types"", ""market_regime_alpha.dividend_t"", ""market_regime_alpha.dividend_t.models""]"	[]	"[""docs/architecture/Original-Intent-to-R3-R4-Consistency-Audit.md"", ""docs/architecture/R1-Legacy-Characterization.md"", ""docs/research/R5-Current-Status.md"", ""docs/archive/superpowers/plans/2026-07-16-tencent-composite-exploratory-r5.md""]"	[]	4843	164	f257bf9d5716c22aa2780243dd4987943ccd60e4	2026-07-15T13:05:25+08:00	test: characterize Legacy trend snapshot dual outputs
tests/legacy/test_universe_sidecar_adapter.py	TEST	FULL_TEXT_READ		test	"[""test_legacy_universe_sidecar_maps_eligible_to_membership_only"", ""test_legacy_universe_sidecar_requires_historical_as_of_date"", ""test_legacy_universe_sidecar_rejects_string_boolean""]"	[]	"[""pytest"", ""__future__"", ""datetime"", ""market_regime_alpha.core.identity"", ""market_regime_alpha.legacy.universe_sidecar_adapter""]"	[]	[]	[]	2331	59	6d8ea2223f236d52e3a1f1442e4618de38b9a9aa	2026-07-15T16:37:34+08:00	test: record Legacy universe effective-time assumption
tests/research/pit_replication_v2_fixtures.py	TEST	FULL_TEXT_READ		test	"[""build_test_success_inputs""]"	[]	"[""datetime"", ""market_regime_alpha.research.pit_partition_v2"", ""market_regime_alpha.research.pit_replication_success_v2"", ""market_regime_alpha.research.pit_replication_success_v2_features"", ""market_regime_alpha.research.pit_replication_success_v2_protocol""]"	[]	[]	[]	5778	140	96e41a12d86b3b5f7472c2d4e44011736b087b6b	2026-07-22T23:34:40+08:00	fix: harden sealed PIT Candidate replication semantics (#11)
tests/research/test_experiment_identity.py	TEST	FULL_TEXT_READ		test	"[""_identity"", ""test_experiment_identity_hash_is_deterministic"", ""test_result_affecting_change_changes_identity"", ""test_duplicate_feature_identity_is_rejected"", ""test_duplicate_semantic_ref_keys_are_rejected""]"	[]	"[""pytest"", ""__future__"", ""market_regime_alpha.core.identity"", ""market_regime_alpha.research.experiment_identity""]"	[]	"[""docs/specs/ETFDirectionSnapshot.md"", ""docs/specs/DailyResearchSnapshot.md"", ""docs/specs/CandidateRecommendation.md"", ""docs/specs/ThemeDirectionSnapshot.md"", ""docs/specs/ExitAssessment.md"", ""docs/specs/EntryAssessment.md"", ""docs/specs/HoldingAssessment.md"", ""docs/specs/RecommendationOutcome.md"", ""docs/architecture/R2-Minimal-V2-Kernel.md"", ""docs/architecture/03-Research-Artifact-Architecture.md"", ""docs/research/R5-Versioned-Trading-Eligibility-Policy.md"", ""docs/constitution/02-Architecture-Blueprint.md"", ""docs/archive/superpowers/specs/2026-07-16-wp3-provider-routing-and-candidate-runs-design.md"", ""docs/archive/superpowers/plans/2026-07-13-macd-signal-intent-implementation.md""]"	[]	2414	67	336051884414fbfa42065d5982cb3813ba5e3441	2026-07-15T09:48:58+08:00	test: cover project-wide experiment identity
tests/research/test_mr1_daily_candidate_baseline.py	TEST	FULL_TEXT_READ		test	"[""_targets"", ""_rows_by_id"", ""_populations"", ""test_missing_target_keeps_original_weight_as_cash"", ""test_minimum_commission_bias_is_separated_from_ranking_lift"", ""test_matched_k_selection_is_stable_and_rank_blind"", ""test_matched_k_and_identical_model_selection_have_zero_gross_net_and_cost_difference"", ""test_close_baselines_preserve_alternating_cash_lock"", ""test_compounding_uses_only_daily_baseline_rows"", ""_prepared_one_symbol""]"	[]	"[""pytest"", ""__future__"", ""datetime"", ""types"", ""zoneinfo"", ""market_regime_alpha.research.mr1_candidate_baselines"", ""market_regime_alpha.research.mr1_morning_pop"", ""market_regime_alpha.research.prr_mvp_1"", ""market_regime_alpha.research.tencent_composite_contracts""]"	[]	"[""docs/research/R5-Candidate-Dataset-Builder-Status.md"", ""docs/constitution/05-Factor-Constitution.md"", ""docs/archive/superpowers/plans/2026-07-16-wp4a-entry-path-targets.md"", ""docs/archive/superpowers/plans/2026-07-16-tencent-composite-exploratory-r5.md""]"	[]	11167	310	50082506a549abb7f9859a801e7a88fc2d1ea964	2026-07-18T15:04:52+08:00	feat: add reproducible Candidate replay and morning-pop research
tests/research/test_mr1_model_population_baselines.py	TEST	FULL_TEXT_READ		test	"[""_ranking_rows"", ""test_model_specific_populations_exclude_each_models_rejected_symbols"", ""test_equal_symbol_populations_have_equal_population_and_selection_identity"", ""test_population_hash_and_selection_are_input_order_independent"", ""test_population_content_changes_population_and_selection_identity"", ""test_population_rejects_rank_eligibility_mismatch"", ""test_population_requires_contiguous_unique_ranks"", ""test_baselines_and_selection_evidence_use_each_models_population"", ""test_equal_populations_persist_equal_logical_selections"", ""_targets"", ""test_semantic_run_id_is_independent_of_machine_local_dataset_path""]"	[]	"[""json"", ""shutil"", ""pytest"", ""__future__"", ""datetime"", ""pathlib"", ""market_regime_alpha.research.mr1_candidate_baselines"", ""market_regime_alpha.research.prr_artifact_schemas"", ""market_regime_alpha.research.prr_mvp_1"", ""market_regime_alpha.research.mr1_research_runner""]"	[]	"[""docs/research/R5-Candidate-Dataset-Builder-Status.md"", ""docs/constitution/05-Factor-Constitution.md"", ""docs/archive/superpowers/plans/2026-07-16-wp4a-entry-path-targets.md"", ""docs/archive/superpowers/plans/2026-07-16-tencent-composite-exploratory-r5.md""]"	[]	9807	285	50082506a549abb7f9859a801e7a88fc2d1ea964	2026-07-18T15:04:52+08:00	feat: add reproducible Candidate replay and morning-pop research
tests/research/test_mr1_morning_pop.py	TEST	FULL_TEXT_READ		test	"[""_bar"", ""_prepared"", ""test_morning_targets_require_exact_endpoint_and_never_forward_fill"", ""test_complete_grid_is_required_for_morning_path_and_competing_event_is_ambiguous"", ""test_morning_replay_allows_next_day_1455_entry_after_1030_exit"", ""test_missing_target_keeps_its_fixed_slot_weight_as_cash""]"	[]	"[""__future__"", ""datetime"", ""types"", ""zoneinfo"", ""market_regime_alpha.research.mr1_morning_pop"", ""market_regime_alpha.research.tencent_composite_contracts""]"	[]	"[""docs/MACD-Research-Audit.md"", ""docs/Tushare-App.md"", ""docs/Sell-Side-Model-Spec.md"", ""docs/Data-Spec.md"", ""docs/Dividend-T-Platform.md"", ""docs/Formal-Data-Source-Capability-Audit.md"", ""docs/Formal-MACD-Dataset-Builder-Plan.md"", ""docs/specs/Xuntou-P0-Native-Field-Mapping.md"", ""docs/architecture/R1-Legacy-Characterization.md"", ""docs/research/R5-Generic-Provider-Export-Adapter.md"", ""docs/research/R5-Current-Status.md"", ""docs/constitution/08-Roadmap.md"", ""docs/constitution/04-Data-Constitution.md"", ""docs/constitution/02-Architecture-Blueprint.md"", ""docs/archive/superpowers/specs/2026-07-13-macd-signal-intent-design.md"", ""docs/archive/superpowers/specs/2026-07-18-wp4a1-entry-path-temporal-price-lineage-hardening-design.md"", ""docs/archive/superpowers/plans/2026-07-16-wp4a-entry-path-targets.md"", ""docs/archive/superpowers/plans/2026-07-16-tencent-composite-exploratory-r5.md"", ""docs/archive/superpowers/plans/2026-07-18-wp4a2-entry-path-as-of-evidence-correction.md"", ""docs/archive/superpowers/plans/2026-07-13-macd-signal-intent-implementation.md"", ""docs/archive/superpowers/plans/2026-07-18-wp4a1-entry-path-temporal-price-lineage-hardening.md""]"	[]	5500	156	50082506a549abb7f9859a801e7a88fc2d1ea964	2026-07-18T15:04:52+08:00	feat: add reproducible Candidate replay and morning-pop research
tests/research/test_mr2_failure_decomposition.py	TEST	FULL_TEXT_READ		test	"[""test_feature_ic_is_cross_sectional_per_decision_date_then_aggregated"", ""test_failure_decomposition_keeps_independent_reasons""]"	[]	"[""__future__"", ""market_regime_alpha.research.mr2_failure_decomposition""]"	[]	[]	[]	2148	48	50082506a549abb7f9859a801e7a88fc2d1ea964	2026-07-18T15:04:52+08:00	feat: add reproducible Candidate replay and morning-pop research
tests/research/test_mr2a_regime.py	TEST	FULL_TEXT_READ		test	"[""_bar"", ""_prepared"", ""test_context_ignores_decision_date_after_cutoff_bars"", ""test_true_spearman_and_direction_registry"", ""test_weak_opposite_signs_do_not_promote_regime_hypothesis""]"	[]	"[""__future__"", ""datetime"", ""zoneinfo"", ""market_regime_alpha.research.mr2a_regime"", ""market_regime_alpha.research.tencent_composite_contracts""]"	[]	"[""docs/MACD-Research-Audit.md"", ""docs/Tushare-App.md"", ""docs/Sell-Side-Model-Spec.md"", ""docs/Data-Spec.md"", ""docs/Dividend-T-Platform.md"", ""docs/Formal-Data-Source-Capability-Audit.md"", ""docs/Formal-MACD-Dataset-Builder-Plan.md"", ""docs/specs/Xuntou-P0-Native-Field-Mapping.md"", ""docs/architecture/R1-Legacy-Characterization.md"", ""docs/research/R5-Generic-Provider-Export-Adapter.md"", ""docs/research/R5-Current-Status.md"", ""docs/constitution/08-Roadmap.md"", ""docs/constitution/04-Data-Constitution.md"", ""docs/constitution/02-Architecture-Blueprint.md"", ""docs/archive/superpowers/specs/2026-07-13-macd-signal-intent-design.md"", ""docs/archive/superpowers/specs/2026-07-18-wp4a1-entry-path-temporal-price-lineage-hardening-design.md"", ""docs/archive/superpowers/plans/2026-07-16-wp4a-entry-path-targets.md"", ""docs/archive/superpowers/plans/2026-07-16-tencent-composite-exploratory-r5.md"", ""docs/archive/superpowers/plans/2026-07-18-wp4a2-entry-path-as-of-evidence-correction.md"", ""docs/archive/superpowers/plans/2026-07-13-macd-signal-intent-implementation.md"", ""docs/archive/superpowers/plans/2026-07-18-wp4a1-entry-path-temporal-price-lineage-hardening.md""]"	[]	2122	46	50082506a549abb7f9859a801e7a88fc2d1ea964	2026-07-18T15:04:52+08:00	feat: add reproducible Candidate replay and morning-pop research
tests/research/test_mr2b_context.py	TEST	FULL_TEXT_READ		test	"[""_bar"", ""_complete_bars"", ""_build"", ""test_context_requires_exact_1450_endpoint"", ""test_context_ignores_post_cutoff_bars"", ""test_context_requires_canonical_46_bar_grid_without_lunch_break"", ""test_amount_change_uses_previous_session_same_cutoff"", ""test_future_dates_do_not_change_historical_context_identity"", ""test_symbol_evidence_reconstructs_available_daily_context"", ""test_symbol_evidence_preserves_per_symbol_missing_reason""]"	[]	"[""pytest"", ""__future__"", ""datetime"", ""zoneinfo"", ""market_regime_alpha.research.mr2b_context"", ""market_regime_alpha.research.tencent_composite_contracts""]"	[]	"[""docs/MACD-Research-Audit.md"", ""docs/Tushare-App.md"", ""docs/Sell-Side-Model-Spec.md"", ""docs/Data-Spec.md"", ""docs/Dividend-T-Platform.md"", ""docs/Formal-Data-Source-Capability-Audit.md"", ""docs/Formal-MACD-Dataset-Builder-Plan.md"", ""docs/specs/Xuntou-P0-Native-Field-Mapping.md"", ""docs/architecture/R3-R4-Minimal-Research-Spine.md"", ""docs/architecture/R1-Legacy-Characterization.md"", ""docs/research/R5-Candidate-Dataset-Builder-Status.md"", ""docs/research/R5-Generic-Provider-Export-Adapter.md"", ""docs/research/R5-Current-Status.md"", ""docs/constitution/08-Roadmap.md"", ""docs/constitution/04-Data-Constitution.md"", ""docs/constitution/07-Validation-Constitution.md"", ""docs/constitution/02-Architecture-Blueprint.md"", ""docs/archive/superpowers/specs/2026-07-13-macd-signal-intent-design.md"", ""docs/archive/superpowers/specs/2026-07-18-wp4a1-entry-path-temporal-price-lineage-hardening-design.md"", ""docs/archive/superpowers/plans/2026-07-16-wp4a-entry-path-targets.md"", ""docs/archive/superpowers/plans/2026-07-16-tencent-composite-exploratory-r5.md"", ""docs/archive/superpowers/plans/2026-07-18-wp4a2-entry-path-as-of-evidence-correction.md"", ""docs/archive/superpowers/plans/2026-07-13-macd-signal-intent-implementation.md"", ""docs/archive/superpowers/plans/2026-07-18-wp4a1-entry-path-temporal-price-lineage-hardening.md""]"	[]	5889	183	536064007cf08b9ac7019443cc13a6c017d0b569	2026-07-18T18:29:23+08:00	feat: add exact-context and multi-seed Candidate excess evidence
tests/research/test_mr2b_excess.py	TEST	FULL_TEXT_READ		test	"[""_observation"", ""test_absolute_market_moves_without_excess_are_described_as_no_excess"", ""test_primary_assessment_rejects_duplicate_decision_dates"", ""test_daily_observation_rejects_non_finite_returns"", ""test_daily_observation_rejects_unknown_context_label"", ""test_primary_uses_matched_k_net_excess_and_is_order_stable"", ""test_observation_exposes_all_comparator_metrics"", ""test_binary_primary_assessment_excludes_flat_rows_consistently""]"	[]	"[""math"", ""pytest"", ""__future__"", ""datetime"", ""market_regime_alpha.research.mr2b_excess""]"	[]	"[""docs/research/R5-Generic-Provider-Export-Adapter.md"", ""docs/archive/superpowers/plans/2026-07-18-wp4a2-entry-path-as-of-evidence-correction.md"", ""docs/archive/superpowers/plans/2026-07-18-wp4a1-entry-path-temporal-price-lineage-hardening.md""]"	[]	4601	139	536064007cf08b9ac7019443cc13a6c017d0b569	2026-07-18T18:29:23+08:00	feat: add exact-context and multi-seed Candidate excess evidence
tests/research/test_mr2b_f2a.py	TEST	FULL_TEXT_READ		test	"[""_population"", ""_context"", ""_baseline_rows"", ""_null_summary"", ""test_daily_excess_binds_all_input_identities_and_uses_daily_differences"", ""test_daily_excess_rejects_cross_identity_join"", ""test_primary_comparison_is_descriptive_input_only""]"	[]	"[""pytest"", ""__future__"", ""datetime"", ""zoneinfo"", ""market_regime_alpha.research.mr2b_context"", ""market_regime_alpha.research.mr2b_excess"", ""market_regime_alpha.research.mr2b_f2a"", ""market_regime_alpha.research.prr_artifact_schemas""]"	[]	"[""docs/Dividend-T-Platform.md"", ""docs/development/WP-0-Close-B1-Verification.md"", ""docs/specs/DailyResearchSnapshot.md"", ""docs/architecture/R3-R4-Minimal-Research-Spine.md"", ""docs/research/R5-Candidate-Dataset-Builder-Status.md"", ""docs/research/Daily-Quant-Selection-and-Manual-Trading-Research-Program.md"", ""docs/constitution/07-Validation-Constitution.md"", ""docs/constitution/02-Architecture-Blueprint.md"", ""docs/archive/superpowers/plans/2026-07-16-wp3-candidate-directional-accuracy.md""]"	[]	6763	199	536064007cf08b9ac7019443cc13a6c017d0b569	2026-07-18T18:29:23+08:00	feat: add exact-context and multi-seed Candidate excess evidence
tests/research/test_mr2b_f2a_artifacts.py	TEST	FULL_TEXT_READ		test	"[""_content_hash"", ""_bar"", ""_verified_inputs"", ""_publish"", ""_rewrite_checksums"", ""test_f2a_artifact_has_exact_files_and_is_semantically_verified"", ""test_publisher_has_no_caller_supplied_primary_or_coverage_channel"", ""test_reader_rejects_checksum_valid_semantic_table_tamper"", ""test_reader_rejects_checksum_valid_primary_projection_tamper"", ""test_reader_rejects_checksum_valid_identity_and_limitation_tamper"", ""test_reader_rejects_checksum_valid_run_identity_tamper"", ""test_reader_rejects_checksum_valid_coverage_tamper"", ""test_reader_requires_matching_verified_upstream_inputs""]"	[]	"[""json"", ""pandas"", ""pytest"", ""__future__"", ""dataclasses"", ""datetime"", ""hashlib"", ""pathlib"", ""zoneinfo"", ""market_regime_alpha.research.mr1_candidate_baselines"", ""market_regime_alpha.research.mr1_research_runner"", ""market_regime_alpha.research.mr2b_context"", ""market_regime_alpha.research.mr2b_f2a"", ""market_regime_alpha.research.mr2b_f2a_artifacts"", ""market_regime_alpha.research.mr2b_f2a_reader"", ""market_regime_alpha.research.prr_artifact_reader"", ""market_regime_alpha.research.tencent_composite_contracts""]"	[]	"[""docs/MACD-Research-Audit.md"", ""docs/Tushare-App.md"", ""docs/Sell-Side-Model-Spec.md"", ""docs/Data-Spec.md"", ""docs/Dividend-T-Platform.md"", ""docs/Formal-Data-Source-Capability-Audit.md"", ""docs/Formal-MACD-Dataset-Builder-Plan.md"", ""docs/specs/Xuntou-P0-Native-Field-Mapping.md"", ""docs/architecture/R1-Legacy-Characterization.md"", ""docs/research/R5-Generic-Provider-Export-Adapter.md"", ""docs/research/R5-Current-Status.md"", ""docs/constitution/09-Glossary.md"", ""docs/constitution/08-Roadmap.md"", ""docs/constitution/04-Data-Constitution.md"", ""docs/constitution/02-Architecture-Blueprint.md"", ""docs/archive/superpowers/specs/2026-07-13-macd-signal-intent-design.md"", ""docs/archive/superpowers/specs/2026-07-18-wp4a1-entry-path-temporal-price-lineage-hardening-design.md"", ""docs/archive/superpowers/plans/2026-07-16-wp4a-entry-path-targets.md"", ""docs/archive/superpowers/plans/2026-07-16-tencent-composite-exploratory-r5.md"", ""docs/archive/superpowers/plans/2026-07-18-wp4a2-entry-path-as-of-evidence-correction.md"", ""docs/archive/superpowers/plans/2026-07-13-macd-signal-intent-implementation.md"", ""docs/archive/superpowers/plans/2026-07-18-wp4a1-entry-path-temporal-price-lineage-hardening.md""]"	[]	12595	343	536064007cf08b9ac7019443cc13a6c017d0b569	2026-07-18T18:29:23+08:00	feat: add exact-context and multi-seed Candidate excess evidence
tests/research/test_mr2b_f2b_artifacts.py	TEST	FULL_TEXT_READ		test	"[""_hash"", ""_upstreams"", ""_results"", ""_publish"", ""_rewrite_checksums"", ""test_verified_reader_reconstructs_f2b_from_verified_inputs"", ""test_checksum_valid_parquet_semantic_tampering_fails"", ""test_checksum_valid_json_semantic_tampering_fails"", ""test_wrong_f2a_binding_fails_closed""]"	[]	"[""json"", ""pandas"", ""pytest"", ""dataclasses"", ""datetime"", ""hashlib"", ""pathlib"", ""market_regime_alpha.research.mr2b_context"", ""market_regime_alpha.research.mr2b_f2a_reader"", ""market_regime_alpha.research.mr2b_f2b"", ""market_regime_alpha.research.mr2b_f2b_artifacts"", ""market_regime_alpha.research.mr2b_f2b_competing_events"", ""market_regime_alpha.research.mr2b_f2b_primary"", ""market_regime_alpha.research.mr2b_f2b_protocol"", ""market_regime_alpha.research.mr2b_f2b_reader"", ""market_regime_alpha.research.mr2b_f2b_statistics"", ""market_regime_alpha.research.prr_artifact_reader""]"	[]	"[""docs/Data-Spec.md"", ""docs/Formal-MACD-Dataset-Builder-Plan.md"", ""docs/specs/Xuntou-P0-Native-Field-Mapping.md"", ""docs/specs/ETFDirectionSnapshot.md"", ""docs/specs/DailyResearchSnapshot.md"", ""docs/specs/PositionSnapshot.md"", ""docs/specs/ThemeDirectionSnapshot.md"", ""docs/specs/Xuntou-PIT-Validation-Bundle-V4.md"", ""docs/specs/DailyReviewReport.md"", ""docs/specs/CapitalContextSnapshot.md"", ""docs/research/R5-Generic-Provider-Export-Adapter.md"", ""docs/research/Daily-Quant-Selection-and-Manual-Trading-Research-Program.md"", ""docs/research/R5-Provider-Rehearsal-Market-Artifact.md"", ""docs/constitution/09-Glossary.md"", ""docs/constitution/04-Data-Constitution.md"", ""docs/constitution/07-Validation-Constitution.md"", ""docs/constitution/02-Architecture-Blueprint.md"", ""docs/archive/superpowers/specs/2026-07-13-macd-signal-intent-design.md"", ""docs/archive/superpowers/plans/2026-07-16-wp4a-entry-path-targets.md"", ""docs/archive/superpowers/plans/2026-07-16-tencent-composite-exploratory-r5.md"", ""docs/archive/superpowers/plans/2026-07-13-macd-signal-intent-implementation.md"", ""docs/archive/superpowers/plans/2026-07-18-wp4a1-entry-path-temporal-price-lineage-hardening.md"", ""docs/archive/superpowers/plans/2026-07-16-wp3-provider-routing-and-candidate-runs.md""]"	[]	9101	211	6645b38b1b5caa64b4325ad8522e9897a7de8c3f	2026-07-18T20:09:49+08:00	feat: close MR-2B directional statistical validation
tests/research/test_mr2b_f2b_competing_events.py	TEST	FULL_TEXT_READ		test	"[""test_competing_events_keep_ambiguous_separate_and_do_not_assess_primary"", ""test_competing_event_rates_keep_all_four_outcomes_and_explicit_denominators""]"	[]	"[""market_regime_alpha.research.mr2b_f2b_competing_events""]"	[]	[]	[]	2520	66	6645b38b1b5caa64b4325ad8522e9897a7de8c3f	2026-07-18T20:09:49+08:00	feat: close MR-2B directional statistical validation
